article_id,title,source,publish_time,url,data_quality,decision,relevance_score,priority_score,importance_score,confidence,category,relation_level,relation_paths,heat_score,heat_tier,heat_basis,heat_confidence,article_metrics,core_summary,reason,matched_terms,excluded_terms,action_items,analysis_mode
325,710亿！清华校友携“物理AI第一股”，刚刚敲钟港交所,创业邦,2026-07-16T09:34:27.954256,https://www.cyzone.cn/article/839231.html,title_only,relevant,76,56,56,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",9,unknown,estimated,low,{},标题信息：710亿！清华校友携“物理AI第一股”，刚刚敲钟港交所,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
655,亿航智能回应裁员传闻：基于AI提效背景优化低绩效岗位，核心骨干团队保持稳定,i黑马,2026-07-16T09:37:05.772719,https://www.iheima.com/article-399602.html,title_only,relevant,76,56,56,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",8,unknown,estimated,low,{},标题信息：亿航智能回应裁员传闻：基于AI提效背景优化低绩效岗位，核心骨干团队保持稳定,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
649,国行苹果AI功能完成备案,i黑马,2026-07-16T09:37:05.770724,https://www.iheima.com/article-399620.html,title_only,relevant,76,56,56,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",8,unknown,estimated,low,{},标题信息：国行苹果AI功能完成备案,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
642,Anthropic、黑石集团等联合推出企业AI服务公司Ode,i黑马,2026-07-16T09:37:05.767470,https://www.iheima.com/article-399627.html,title_only,relevant,76,56,56,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",8,unknown,estimated,low,{},标题信息：Anthropic、黑石集团等联合推出企业AI服务公司Ode,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
234,上半年外贸首破25万亿元：AI、机器人成出口新引擎,搜狐财经,2026-07-16T09:28:23.884231,https://www.sohu.com/a/1050262531_115571?scm=10001.611_14-200000.0.0-0-0-0-0.,title_only,relevant,76,55,55,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",7,unknown,estimated,low,{},标题信息：上半年外贸首破25万亿元：AI、机器人成出口新引擎,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
507,推荐外资机构把脉A股：AI景气度仍向好，市场正进入结构性分化新阶段,澎湃新闻,2026-07-16T09:36:50.793462,https://www.thepaper.cn/newsDetail_forward_33586841,title_only,relevant,76,55,55,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",5,unknown,estimated,low,{},标题信息：推荐外资机构把脉A股：AI景气度仍向好，市场正进入结构性分化新阶段,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
506,推荐WAIC前夕看全球AI治理变局：拒绝“富国游戏”，规则之争加快,澎湃新闻,2026-07-16T09:36:50.793462,https://www.thepaper.cn/newsDetail_forward_33590679,title_only,relevant,76,55,55,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",5,unknown,estimated,low,{},标题信息：推荐WAIC前夕看全球AI治理变局：拒绝“富国游戏”，规则之争加快,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
505,推荐02:17大方之谈丨对话周伯文：一个AI科学家的世界观,澎湃新闻,2026-07-16T09:36:50.792465,https://www.thepaper.cn/newsDetail_forward_33592914,title_only,relevant,76,55,55,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",5,unknown,estimated,low,{},标题信息：推荐02:17大方之谈丨对话周伯文：一个AI科学家的世界观,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
372,特朗普也搞电商副业，在亚马逊上开店卖帽子、鞋服；T86政策又变！每件小额包裹关税最高至150美元丨Going Global,创业邦,2026-07-16T09:34:28.290194,https://www.cyzone.cn/article/795582.html,title_only,relevant,73,54,59,medium,policy,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 14.0, ""matched_terms"": [""副业""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 12.0, ""matched_terms"": [""电商""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 6.0, ""matched_terms"": [""政策""]}]",9,unknown,estimated,low,{},标题信息：特朗普也搞电商副业，在亚马逊上开店卖帽子、鞋服；T86政策又变！每件小额包裹关税最高至150美元丨Going Global,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 副业）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 电商）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；原始记录只有标题，不能核实正文细节,"[""副业"", ""政策"", ""电商""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
591,中信百信银行智能体平台,中国经济网,2026-07-16T09:37:03.775973,http://city.ce.cn/fw/202607/t20260713_3084801.shtml,title_only,relevant,67,50,50,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 16.0, ""matched_terms"": [""智能体""]}]",11,unknown,estimated,low,{},标题信息：中信百信银行智能体平台,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 智能体）；原始记录只有标题，不能核实正文细节,"[""智能体""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
158,我的“情绪树洞”要消失了！豆包、千问将同步下线智能体：有人心碎、有人叫好，背后合规压力、算力烧钱两头难扛,每经网,2026-07-16T09:28:01.079389,https://www.nbd.com.cn/articles/2026-07-06/4455771.html,title_only,relevant,67,50,50,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 16.0, ""matched_terms"": [""智能体""]}]",10,unknown,estimated,low,{},标题信息：我的“情绪树洞”要消失了！豆包、千问将同步下线智能体：有人心碎、有人叫好，背后合规压力、算力烧钱两头难扛,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 智能体）；原始记录只有标题，不能核实正文细节,"[""智能体""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
561,货币政策、信贷、离岸人民币…央行发布会回应十大热点07-15 20:130评,凤凰财经,2026-07-16T09:37:00.661327,https://finance.ifeng.com/c/8umpLsyh3D9,title_only,relevant,66,49,54,medium,policy,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 12.8, ""matched_terms"": [""信贷"", ""货币政策""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}]",11,unknown,estimated,low,{},标题信息：货币政策、信贷、离岸人民币…央行发布会回应十大热点07-15 20:130评,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 信贷、货币政策）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；原始记录只有标题，不能核实正文细节,"[""信贷"", ""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
500,第二代豆包手机要来了，端侧大模型已获备案,界面新闻,2026-07-16T09:36:48.900911,https://www.jiemian.com/article/14771457.html,title_only,relevant,63,47,47,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 14.0, ""matched_terms"": [""大模型""]}]",10,unknown,estimated,low,{},标题信息：第二代豆包手机要来了，端侧大模型已获备案,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 大模型）；原始记录只有标题，不能核实正文细节,"[""大模型""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
363,当大模型公司开始造手机,创业邦,2026-07-16T09:34:28.286183,https://www.cyzone.cn/article/839896.html,title_only,relevant,63,47,47,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 14.0, ""matched_terms"": [""大模型""]}]",9,unknown,estimated,low,{},标题信息：当大模型公司开始造手机,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 大模型）；原始记录只有标题，不能核实正文细节,"[""大模型""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
44,上半年金融数据出炉：信贷“降速提质”、债券与股票融资占比提升随着房地产市场深度调整、地方政府化债工作有序推进，这一部分贷款规模出现下降，其他贷款要先填补上这个缺口才能表现为增量。7分钟前,第一财经,2026-07-16T09:27:50.503503,https://www.yicai.com/news/103276788.html,title_only,relevant,59,46,46,medium,news,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 12.0, ""matched_terms"": [""信贷"", ""融资""]}]",14,unknown,estimated,low,{},标题信息：上半年金融数据出炉：信贷“降速提质”、债券与股票融资占比提升随着房地产市场深度调整、地方政府化债工作有序推进，这一部分贷款规模出现下降，其他贷款要先填补上这个缺口才能表现为增量。7分钟前,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 信贷、融资）；原始记录只有标题，不能核实正文细节,"[""信贷"", ""融资""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
262,聚焦上半年货币政策执行情况 这场发布会信息量很大,21世纪经济报道,2026-07-16T09:34:17.176075,https://m.21jingji.com/article/20260716/herald/443594ce088e5b81765fc4400b559b4f.html,title_only,relevant,60,46,51,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",13,unknown,estimated,low,{},标题信息：聚焦上半年货币政策执行情况 这场发布会信息量很大,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
497,货币政策将有这些动作！央行重磅发声,界面新闻,2026-07-16T09:36:48.899914,https://www.jiemian.com/article/14769708.html,title_only,relevant,60,46,51,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",12,unknown,estimated,low,{},标题信息：货币政策将有这些动作！央行重磅发声,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
283,上半年金融数据低增，信贷投放“换挡”，融资结构优化,21世纪经济报道,2026-07-16T09:34:17.197695,https://m.21jingji.com/article/20260715/herald/07c1c9829f721d2fa538e212d9033f24.html,title_only,relevant,59,45,45,medium,news,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 12.0, ""matched_terms"": [""信贷"", ""融资""]}]",13,unknown,estimated,low,{},标题信息：上半年金融数据低增，信贷投放“换挡”，融资结构优化,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 信贷、融资）；原始记录只有标题，不能核实正文细节,"[""信贷"", ""融资""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
623,增10.72万亿元！货币政策支持实体经济力度稳固,中国经济网,2026-07-16T09:37:03.802968,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260716_3088807.shtml,title_only,relevant,60,45,50,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",11,unknown,estimated,low,{},标题信息：增10.72万亿元！货币政策支持实体经济力度稳固,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
296,破解“供强需弱”，关键在营商环境｜中国经济·年中观澜,21世纪经济报道,2026-07-16T09:34:17.223905,https://m.21jingji.com/article/20260715/herald/c852ed5f946946f5190c6a131da92306.html,title_only,relevant,59,45,45,medium,news,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 12.0, ""matched_terms"": [""营商环境""]}]",11,unknown,estimated,low,{},标题信息：破解“供强需弱”，关键在营商环境｜中国经济·年中观澜,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 营商环境）；原始记录只有标题，不能核实正文细节,"[""营商环境""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
575,央行：把握好货币政策实施的力度、节奏和时机，加大逆周期和跨周期调节力度07-15 15:210评,凤凰财经,2026-07-16T09:37:00.668881,https://finance.ifeng.com/c/8umTwQwzNhu,title_only,relevant,60,45,50,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",9,unknown,estimated,low,{},标题信息：央行：把握好货币政策实施的力度、节奏和时机，加大逆周期和跨周期调节力度07-15 15:210评,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
541,美联储三把手释放鸽派信号：通胀可能已见顶，货币政策处于合适位置,凤凰财经,2026-07-16T09:37:00.637179,https://finance.ifeng.com/c/8un3B0sEjxt,title_only,relevant,60,45,50,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",9,unknown,estimated,low,{},标题信息：美联储三把手释放鸽派信号：通胀可能已见顶，货币政策处于合适位置,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
460,告别“靠天吃饭”！十余家券商中报预喜，科创业务成隐形利润密码,界面新闻,2026-07-16T09:36:48.328711,https://www.jiemian.com/article/14757800.html,title_only,relevant,59,44,44,medium,news,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 12.0, ""matched_terms"": [""创业""]}]",10,unknown,estimated,low,{},标题信息：告别“靠天吃饭”！十余家券商中报预喜，科创业务成隐形利润密码,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；原始记录只有标题，不能核实正文细节,"[""创业""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
427,德国十万大裁员，隐形冠军，正在批量阵亡各行各业的隐形冠军，以及背后更广大的中小企业，铸就了德国巨舰真正不可替代的护城河地球知识局,虎嗅,2026-07-16T09:36:46.337818,https://www.huxiu.com/article/4875574.html,title_only,relevant,59,44,44,medium,news,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 12.0, ""matched_terms"": [""中小企业""]}]",10,unknown,estimated,low,{},标题信息：德国十万大裁员，隐形冠军，正在批量阵亡各行各业的隐形冠军，以及背后更广大的中小企业，铸就了德国巨舰真正不可替代的护城河地球知识局,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 中小企业）；原始记录只有标题，不能核实正文细节,"[""中小企业""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
367,TikTok英国测试“Trendy Beat”，试水自营电商模式丨Going Global,创业邦,2026-07-16T09:34:28.288697,https://www.cyzone.cn/article/812559.html,title_only,relevant,59,44,44,medium,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 12.0, ""matched_terms"": [""电商""]}]",9,unknown,estimated,low,{},标题信息：TikTok英国测试“Trendy Beat”，试水自营电商模式丨Going Global,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 电商）；原始记录只有标题，不能核实正文细节,"[""电商""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
197,易纲：实施好稳健的货币政策 推动金融改革开放,网易财经,2026-07-16T09:28:21.871950,http://money.163.com/18/0319/10/DD8M62V500258105.html,title_only,relevant,60,44,49,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",5,unknown,estimated,low,{},标题信息：易纲：实施好稳健的货币政策 推动金融改革开放,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
195,易纲两篇小文：货币政策是一门科学 更是一种艺术,网易财经,2026-07-16T09:28:21.870941,http://money.163.com/18/0319/08/DD8ECOH000259AD0.html,title_only,relevant,60,44,49,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",5,unknown,estimated,low,{},标题信息：易纲两篇小文：货币政策是一门科学 更是一种艺术,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
430,中国的民营企业出海，正意外赢得一场“软实力竞争”IPP评论©13小时前,虎嗅,2026-07-16T09:36:46.339286,https://www.huxiu.com/article/4875563.html,title_only,review,55,48,48,low,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 10.0, ""matched_terms"": [""出海""]}]",30,low,estimated,low,{},标题信息：中国的民营企业出海，正意外赢得一场“软实力竞争”IPP评论©13小时前,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；原始记录只有标题，不能核实正文细节,"[""出海""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
83,看好汽车高端化和出海行情 关注三条主线,证券时报,2026-07-16T09:27:54.355785,https://www.stcn.com/article/detail/4022171.html,title_only,review,55,42,42,low,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 10.0, ""matched_terms"": [""出海""]}]",12,unknown,estimated,low,{},标题信息：看好汽车高端化和出海行情 关注三条主线,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；原始记录只有标题，不能核实正文细节,"[""出海""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
467,出海日报｜面壁智能MiniCPM模型将搭载三星旗舰机型，创新药海外BD进入价值兑现窗口,界面新闻,2026-07-16T09:36:48.331009,https://www.jiemian.com/article/14772584.html,title_only,review,55,42,42,low,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 10.0, ""matched_terms"": [""出海""]}]",10,unknown,estimated,low,{},标题信息：出海日报｜面壁智能MiniCPM模型将搭载三星旗舰机型，创新药海外BD进入价值兑现窗口,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；原始记录只有标题，不能核实正文细节,"[""出海""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
459,半年出海千亿美元：国产创新药迎来“质变”时刻,界面新闻,2026-07-16T09:36:48.327677,https://www.jiemian.com/article/14757560.html,title_only,review,55,42,42,low,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 10.0, ""matched_terms"": [""出海""]}]",10,unknown,estimated,low,{},标题信息：半年出海千亿美元：国产创新药迎来“质变”时刻,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；原始记录只有标题，不能核实正文细节,"[""出海""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
