article_id,title,source,publish_time,url,data_quality,decision,relevance_score,priority_score,importance_score,confidence,category,relation_level,relation_paths,heat_score,heat_tier,heat_basis,heat_confidence,article_metrics,core_summary,reason,matched_terms,excluded_terms,action_items,analysis_mode
2290,创业板指涨超3%,36氪,2026-07-21 11:00,https://36kr.com/newsflashes/3904812384028296,full_text,review,66,55,60,medium,policy,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",30,low,estimated,low,{},36氪获悉，创业板指涨超3%，沪指涨0.08%，深成指涨2.03%；CPO、光刻机、先进封装、半导体板块涨幅居前。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""创业"", ""创业者"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
2222,四大指数集体高开！半导体、玻璃纤维、先进封装走强；石油天然气、能源设备领跌｜开盘播报2026-07-21 09:43,每经网,2026-07-21 09:43:59,https://www.nbd.com.cn/articles/2026-07-21/4484276.html,full_text,review,66,55,60,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",30,low,estimated,low,{},记者杜恒峰编辑梁露月杜波校对段炼7月21日，A股四大指数集体高开，上证指数高开0.42%，深证成指高开0.34%，创业板指高开0.76%，科创综指高开1.29%。全市场超2400只个股飘绿。板块方面，半导体、贵金...,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""人工智能"", ""政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
2367,存储涨价终于要停了？手机、PC承受能力已到极限,投资界,2026-07-21 10:47,https://news.pedaily.cn/202607/566624.shtml,full_text,review,66,55,55,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}]",29,low,estimated,low,{},"存储涨价终于要停了？手机、PC承受能力已到极限,TrendForce发布内存价格调查，2026年第三季度DRAM市场供应紧张，各细分市场价格涨幅有别，如NAND闪存预计涨10%至15%等。",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""人工智能"", ""创业""]",[],[],rules
2120,开始“收税”，新能源汽车，大洗牌来了07-20 11:540评,凤凰财经,2026年07月20日 11:54:40,https://finance.ifeng.com/c/8uuZ3qLAKoF,full_text,review,66,55,60,medium,policy,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 13.0, ""matched_terms"": [""电商"", ""自媒体""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",29,low,estimated,low,{},开始“收税”，新能源汽车，大洗牌来了,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 电商、自媒体）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""政策"", ""电商"", ""自媒体""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1472,两市融资余额较上日减少798.81亿元,36氪,2026-07-20 08:50,https://36kr.com/newsflashes/3903269026236033,full_text,review,66,55,55,medium,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 12.6, ""matched_terms"": [""融资""]}]",28,low,estimated,low,{},截至7月17日，上交所融资余额报13928.33亿元，较前一交易日减少379.89亿元；深交所融资余额报13563.12亿元，较前一交易日减少418.92亿元；两市合计27491.45亿元，较前一交易日减少798.81亿元。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）,"[""创业"", ""创业者"", ""融资""]",[],[],rules
1462,“博顿光电”完成超亿元人民币B+轮融资,36氪,2026-07-20 09:31,https://36kr.com/newsflashes/3903309004031879,full_text,review,66,55,55,medium,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 12.6, ""matched_terms"": [""融资""]}]",28,low,estimated,low,{},36氪获悉，“博顿光电”完成超亿元人民币B+轮融资，本轮投资方为毅达资本、中信建投资本、达武创投、友谊时光、南控基金，IO资本担任独家财务顾问。该轮资金将用来引进高端人才、研发新产品，以及针对已经出现爆发趋势的重点行业领域，加快在综合解决方案、市场推广以及产能建设方面的投入速度。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）,"[""创业"", ""创业者"", ""融资""]",[],[],rules
2072,推荐英钢被“强取豪夺”、欧盟密集加码限制措施，中欧经贸摩擦呈上升态势,澎湃新闻,2026-07-21 07:21,https://www.thepaper.cn/newsDetail_forward_33621095,full_text,review,68,55,60,medium,policy,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 14.0, ""matched_terms"": [""电商"", ""跨境电商""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",25,low,estimated,low,{},近来，中国与欧洲在经贸领域呈现出复杂的态势。在英国新首相伯纳姆上任前夕，英国政府宣布依据《钢铁产业（国有化）法案》将中国敬业集团控股的英国钢铁公司国有化。,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 电商、跨境电商）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""政策"", ""电商"", ""跨境电商""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1585,脑机接口热得发烫 创始人：投资人见我5000元/小时,投资界,2026-07-20 07:51,https://news.pedaily.cn/202607/566543.shtml,full_text,review,68,55,60,medium,policy,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.6, ""matched_terms"": [""融资""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 6.0, ""matched_terms"": [""营销""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",25,low,estimated,low,{},"脑机接口热得发烫创始人：投资人见我5000元/小时,2026年以来脑机接口领域融资火热，企业数量暴增。资本涌入致行业过热，部分企业估值虚高，不过其技术也在进步，中外差距正缩小。",OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 营销）,"[""AI"", ""创业"", ""政策"", ""营销"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1452,有鹿机器人：社区场景是具身智能的中局之战,创业邦,2026-07-19,https://www.cyzone.cn/article/840429.html,full_text,review,68,55,55,medium,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 14.0, ""matched_terms"": [""人工智能"", ""大模型""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}]",25,low,estimated,low,{},月产上千台，有鹿凭什么敢按汽车工业级标准再造机器人？,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 人工智能、大模型）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""人工智能"", ""创业"", ""大模型""]",[],[],rules
1645,一只猴卖到20万，昭衍新药却被按在跌停板上07-17 16:100评,凤凰财经,2026年07月17日 16:10:00,https://finance.ifeng.com/c/8uprMoHzQxO,full_text,review,69,55,60,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 7.0, ""matched_terms"": [""自媒体""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",21,unknown,estimated,low,{},一只猴卖到20万，昭衍新药却被按在跌停板上,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 自媒体）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""人工智能"", ""政策"", ""自媒体"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1644,财政部等三部门：调整部分电池消费税政策07-17 16:310评,凤凰财经,2026年07月17日 16:31:24,https://finance.ifeng.com/c/8upswF8NGmh,full_text,review,69,55,60,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 18.6, ""matched_terms"": [""政策"", ""税务""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 7.0, ""matched_terms"": [""自媒体""]}]",21,unknown,estimated,low,{},财政部等三部门：调整部分电池消费税政策,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策、税务）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 自媒体）,"[""政策"", ""税务"", ""自媒体""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1611,Kimi新模型K3刷屏，Coding得分超越Fable 5,投资界,2026-07-17 16:28,https://news.pedaily.cn/202607/566487.shtml,full_text,review,69,55,55,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""OpenAI""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",21,unknown,estimated,low,{},"Kimi新模型K3刷屏，Coding得分超越Fable5,7月16日月之暗面发布KimiK3，参数规模达2.8万亿成全球最大开源模型，发布后性能获得认可，价格受关注，完整权重将于7月27日开放。",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、OpenAI）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""OpenAI"", ""创业"", ""融资""]",[],[],rules
1572,十大券商看后市｜A股进一步下行空间有限，避免盲目杀跌,澎湃新闻,2026-07-20 08:43,https://www.thepaper.cn/newsDetail_forward_33618542,full_text,review,69,55,60,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 10.0, ""matched_terms"": [""AI"", ""云服务""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 5.0, ""matched_terms"": [""出海""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 5.0, ""matched_terms"": [""融资"", ""货币政策""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",21,unknown,estimated,low,{},上周A股市场调整明显，沪指失守3800点。进入7月下旬，A股将作何表现呢？澎湃新闻搜集了10家券商的观点，大部分券商认为，本轮行情调整主要源于海外扰动和国内科,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、云服务）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资、货币政策）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""云服务"", ""出海"", ""政策"", ""融资"", ""货币政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1778,企业年金扩面“川渝样本”：人才可优先参加,证券时报,2026-07-21,https://www.stcn.com/article/detail/4030876.html,full_text,review,63,54,59,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 9.0, ""matched_terms"": [""政策"", ""营商环境""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""中小企业""]}, {""id"": ""market_opportunity"", ""label"": ""商业模式与市场机会"", ""relation_level"": ""contextual"", ""opc_impact"": ""帮助一人公司识别可由个人切入的新需求、商业模式和细分市场"", ""score"": 5.0, ""matched_terms"": [""商业模式""]}]",32,low,estimated,low,{},证券时报，证券时报网，由人民日报社主管主办，是证券市场权威信息披露媒体，也是中国资本市场的重要信息披露平台。提供全天候7*24小时财经证券类资讯，内容丰富，包括时报快讯、股市新闻、财经资讯、基金净值、债券、期货、上市公司公告等，为用户提供全方位、最新鲜的财经信息。,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策、营商环境）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 中小企业）；商业模式与市场机会：帮助一人公司识别可由个人切入的新需求、商业模式和细分市场（命中 商业模式）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""中小企业"", ""商业模式"", ""政策"", ""营商环境""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
2265,"120万人排队爆仓：韩国散户的全民“赌局""，终于崩了",21世纪经济报道,2026-07-21 10:56,https://m.21jingji.com/article/20260721/herald/4e05c8909d7359da5719a6f284dd76a7.html,full_text,review,64,54,59,medium,policy,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 7.0, ""matched_terms"": [""自媒体""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",31,low,estimated,low,{},结构性脆弱与杠杆的“死亡螺旋”,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 自媒体）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""政策"", ""自媒体"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1905,资金涌入“高成长”！创业板指ETF月内净流入已超200亿元,21世纪经济报道,2026-07-21 08:13,https://m.21jingji.com/article/20260721/herald/e4dee414bfbca4277ba445f23c76c12a.html,full_text,review,64,54,54,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 7.0, ""matched_terms"": [""人工智能""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 6.0, ""matched_terms"": [""知识产权""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 4.0, ""matched_terms"": [""流量""]}]",31,low,estimated,low,{},21世纪经济报道记者 黎雨辰 7月20日，A股三大指数涨跌互现。截至收盘，上证综指报3796.28点，涨幅0.85%，成交额12946.52亿元；深证成指报13610.23点，跌幅0.71%...,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 人工智能）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 知识产权）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 流量）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""人工智能"", ""创业"", ""流量"", ""知识产权""]",[],[],rules
1964,融资丨星遥光宇完成战略融资，金浦智能领投,创业邦,2026-07-20,https://www.cyzone.cn/article/840517.html,full_text,review,65,54,54,medium,case_study,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 12.6, ""matched_terms"": [""融资""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""中小企业""]}]",27,low,estimated,low,{},本轮融资达数亿元，将重点投向星载红外遥感、空间激光通信核心技术迭代与智能产线升级，全面助力国内商业航天核心零部件实现规模化量产与国产化替代的关键跨越，为中国大运力可复用火箭时代的星座组网浪潮筑牢“硬件底座”。,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 中小企业）,"[""中小企业"", ""融资""]",[],[],rules
1894,A股超200股跌停！花旗：上调中国股票评级、下调韩国股票评级，“下半年更看好A股”,搜狐财经,2026年7月21日,https://www.sohu.com/a/1052485496_116062?scm=10001.327_13-327_13-61_61.0-0.0-0-0-0-0.0,full_text,review,66,54,54,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 15.4, ""matched_terms"": [""人工智能""]}]",27,low,estimated,low,{},盘面上，市场热点较为杂乱，全市场超3700只个股下跌，超200股跌停。7月20日，花旗在新兴市场资产配置中下调韩国股票评级，同时上调中国股票评级，理由是韩国市场交易动荡，而随着今年由少数人工智能赢家主导的…,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 人工智能）,"[""人工智能""]",[],[],rules
1867,韩媒：美国要求分走韩国芯片企业巨额利润,搜狐财经,2026年7月21日,https://www.sohu.com/a/1052158401_115479?scm=10001.611_14-200000.0.0-0-0-0-0.,full_text,review,66,54,54,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 15.4, ""matched_terms"": [""人工智能""]}]",27,low,estimated,low,{},据韩国时报7月16日报道，一名相关人士称，美国方面寻求分享韩国半导体企业在全球人工智能芯片需求增长背景下获得的大规模利润。韩国时报报道称，另一名韩国政府高级官员也表示，美方确实提出了类似主张，但没有详细说明…,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 人工智能）,"[""人工智能""]",[],[],rules
1858,“六大方阵”齐出手，稳市“组合拳”落地,搜狐财经,2026年7月21日,https://www.sohu.com/a/1052617669_465270?scm=10001.355_14-200000.0.0-0-0-0-0.,full_text,review,66,54,59,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 8.0, ""matched_terms"": [""政策"", ""新规""]}]",27,low,estimated,low,{},“六大方阵”协同发力，以提振市场信心，包括：证监会召开投资者座谈会倾听市场诉求；“国家队”、央企、上市公司、公募私募、保险资金同步推出增持、回购、自购、加大权益配置等动作；股票ETF持续迎来大额资金净流入，…,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策、新规）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""人工智能"", ""政策"", ""新规""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
