article_id,title,source,publish_time,url,data_quality,decision,relevance_score,priority_score,importance_score,confidence,category,relation_level,relation_paths,heat_score,heat_tier,heat_basis,heat_confidence,article_metrics,core_summary,reason,matched_terms,excluded_terms,action_items,analysis_mode
391,银行理财换锚：业绩基准更真实，投资者还得“跨一步”,36氪,2026-07-16 08:01,https://36kr.com/newsflashes/3897558150219401,full_text,review,69,56,56,medium,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",26,low,estimated,low,{},当前，多家理财公司将理财产品的业绩比较基准由固定数值型切换为动态指数型。银行理财业，正从“数字预期”向着“跑赢指数”的透明化路径转型。行业转型也伴随着阵痛。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""人工智能"", ""创业"", ""创业者"", ""融资""]",[],[],rules
390,资金逆势布局，科技主题与宽基ETF同获加仓,36氪,2026-07-16 08:11,https://36kr.com/newsflashes/3897568718030469,full_text,review,69,56,56,medium,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 14.4, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",26,low,estimated,low,{},市场震荡调整过程中，资金正持续借道ETF逆势布局。Wind数据显示，7月14日，多只ETF获资金净流入，其中半导体、人工智能等科技主题ETF最受青睐，同时，沪深300、中证500、中证1000等宽基ETF也吸引大量资金流入。从近一周资金流向来看，科技主题与宽基ETF依然是资金布局的主要方向。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）,"[""AI"", ""人工智能"", ""创业"", ""创业者"", ""融资""]",[],[],rules
389,中信证券：京沪二手房成交“淡季不淡”，但全面企稳仍待明年,36氪,2026-07-16 08:12,https://36kr.com/newsflashes/3897568982910856,full_text,review,69,56,56,medium,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 5.4, ""matched_terms"": [""利率"", ""融资""]}]",26,low,estimated,low,{},36氪获悉，中信证券研报称，截至2026年6月，京沪二手房成交“淡季不淡”，但本轮修复仍主要由低总价刚需和“极致性价比”房源推动。中指研究院数据显示，2026年6月京沪二手房成交活跃；但我们认为，这并不意味着房地产已经实质性修复，也不意味着一线城市房价已经进入企稳通道。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率、融资）,"[""AI"", ""人工智能"", ""创业"", ""创业者"", ""利率"", ""融资""]",[],[],rules
388,多家游戏企业预喜，行业收入保持增长,36氪,2026-07-16 08:18,https://36kr.com/newsflashes/3897575087736706,full_text,review,69,56,56,medium,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 5.0, ""matched_terms"": [""利率"", ""融资""]}]",26,low,estimated,low,{},近期，多家A股游戏公司相继披露2026年上半年业绩预告，世纪华通、巨人网络、恺英网络等均预计上半年净利润将实现明显增长。7月15日，A股游戏板块整体“飘红”，巨人网络、恺英网络等涨停。吉比特、完美世界、世纪华通等大涨，游戏ETF华泰柏瑞、游戏ETF华夏、游戏ETF国泰等ETF均涨超5%。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率、融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""创业"", ""创业者"", ""利率"", ""融资""]",[],[],rules
387,韩美半导体拟在韩国新建工厂,36氪,2026-07-16 08:19,https://36kr.com/newsflashes/3897576310785667,full_text,review,69,56,56,medium,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.2, ""matched_terms"": [""AI""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",26,low,estimated,low,{},韩国《每日经济新闻》援引对韩美半导体董事长郭东信的采访报道，鉴于预计从明年起AI半导体设备将出现供应短缺，韩美半导体正考虑投建第八座生产工厂，该工厂建成后将成为公司规模最大的厂区。郭东信预计，自明年起半导体设备需求将超过供给。规划中的第八工厂选址毗邻正在仁川施工的第七工厂。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）,"[""AI"", ""创业"", ""创业者"", ""融资""]",[],[],rules
386,中信证券：股权财政发挥更大作用客观需要权益市值大幅提升,36氪,2026-07-16 08:22,https://36kr.com/newsflashes/3897579567826819,full_text,review,69,56,56,medium,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",26,low,estimated,low,{},36氪获悉，中信证券研报称，土地财政逐步退坡，地方财政需要新的资金来源，股权财政有望形成增量贡献。可将股权财政大致分为一、二级市场运作。地方通过引导基金以投带引，参与一级市场投资，可发挥独特优势实现长期资本增值。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""创业"", ""创业者"", ""融资""]",[],[],rules
385,深圳等一线城市租房需求攀升，租金房价比持续抬升,36氪,2026-07-16 08:24,https://36kr.com/newsflashes/3897581281494662,full_text,review,69,56,56,medium,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",26,low,estimated,low,{},与房价相比，房租是和居民生活成本关联更为直接的指标。随着2026年暑期租赁高峰全面到来，深圳等一线城市租房需求快速攀升，租赁市场率先走出调整通道。近日，走访深圳市罗湖区、龙岗区、福田区多个住宅小区与城中村发现，伴随毕业季求职、换房需求集中释放，深圳租赁市场活跃度显著提升，城市人口吸引力与经济活力在租房数据中得到直观体现。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""创业"", ""创业者"", ""融资""]",[],[],rules
384,勃林格殷格翰上半年净销售额同比增长16.2%至158亿欧元,36氪,2026-07-16 08:32,https://36kr.com/newsflashes/3897582072874631,full_text,review,69,56,56,medium,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",26,low,estimated,low,{},7月15日，勃林格殷格翰发布2026年上半年业绩报告，集团净销售额同比增长16.2%，达到158亿欧元。其中，人用药品业务131亿欧元，同比增长20.1%；动物保健业务26亿欧元，同比增长0.4%。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""创业"", ""创业者"", ""融资""]",[],[],rules
383,中信证券：建议重点关注医疗健康产业投资机会,36氪,2026-07-16 08:38,https://36kr.com/newsflashes/3897582388856449,full_text,review,69,56,61,medium,policy,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.6, ""matched_terms"": [""融资""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.6, ""matched_terms"": [""政策""]}]",26,low,estimated,low,{},36氪获悉，中信证券研报称，医药板块继续凸显出刚需的高确定性，同时叠加国内生物医药融资数据的持续高增长，中信证券认为医药创新企业和全球医药产业链企业有望在未来3-5年持续迎来业绩的稳健增长。同时叠加今年Q3开始，国产创新药核心管线即将迎来重磅数据读出催化、具有全球潜力的资产国际化价值有望加速兑现。同时政策大变革也开始逐步重新回归到临床价值和需求导向的市场价格定价体系，带来稳定且持续的国内医药市场环境和长坡厚雪的发展主基调，带来行业成长确定性较高的阿尔法和贝塔。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""AI"", ""创业"", ""创业者"", ""政策"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
382,亚马逊Leo与南非企业达成协议，预计明年启动卫星互联网服务,36氪,2026-07-16 08:41,https://36kr.com/newsflashes/3897597349234561,full_text,review,69,56,61,medium,policy,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",26,low,estimated,low,{},亚马逊旗下低轨卫星网络Leo当地时间7月15日宣布，与南非最大固定互联网服务提供商Herotel达成协议，通过一项名为evry的新服务将卫星互联网引入南非。Evry预计将于2027年正式上线，为南非的住宅用户提供网络连接。这是Amazon Leo在非洲达成的首项此类协议。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""创业"", ""创业者"", ""政策"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
380,韩国央行将利率上调25个基点至2.75%,36氪,2026-07-16 08:51,https://36kr.com/newsflashes/3897607372523139,full_text,review,69,56,56,medium,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 9.4, ""matched_terms"": [""利率"", ""融资""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}]",26,low,estimated,low,{},韩国央行将利率上调25个基点至2.75%，为2023年1月以来首次加息，符合市场预期。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率、融资）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）,"[""AI"", ""创业"", ""创业者"", ""利率"", ""融资""]",[],[],rules
379,工信部公开征求《大数据产品功能要求》等20项行业标准报批意见,36氪,2026-07-16 08:53,https://36kr.com/newsflashes/3897609971828609,full_text,review,69,56,61,medium,policy,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 5.0, ""matched_terms"": [""利率"", ""融资""]}]",26,low,estimated,low,{},36氪获悉，据工信部官网，根据行业标准制修订计划，相关标准化技术组织已完成电子行业《大数据产品功能要求》等20项行业标准的编制工作。为进一步听取社会各界意见，现予以公示。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率、融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""创业"", ""创业者"", ""利率"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
378,中信证券：当前时点已上市的数据中心REITs值得持续重点关注,36氪,2026-07-16 09:03,https://36kr.com/newsflashes/3897619091736193,full_text,review,69,56,61,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.2, ""matched_terms"": [""AI""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",26,low,estimated,low,{},36氪获悉，中信证券研报称，在AI应用带动的算力需求快速放量过程中，IDC在供给端受到核心区位、能源使用、资金投入三重核心约束，导致供给增长或难以满足需求放量的加速度，行业景气有望持续。在此背景下，头部运营商通过REITs平台上市的优质IDC资产具备稀缺性，预计即便在未来周期波动中，其稳健性也会相对更高，是攻守兼备的优质资产。同时，随着后续扩募进程有序推进，投资者回报或有望进一步增厚，当前时点已上市的数据中心REITs值得持续重点关注。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）,"[""AI"", ""创业"", ""创业者"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
377,人民币兑美元中间价报6.7909,36氪,2026-07-16 09:16,https://36kr.com/newsflashes/3897632557893505,full_text,review,69,56,56,medium,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",26,low,estimated,low,{},36氪获悉，人民币兑美元中间价报6.7909，上调1点；上一交易日中间价6.7910，上一交易日官方收盘价6.7711，上日夜盘报收6.7697。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""创业"", ""创业者"", ""融资""]",[],[],rules
376,恒指开盘涨0.58%，恒生科技指数涨0.15%,36氪,2026-07-16 09:22,https://36kr.com/newsflashes/3897638545655431,full_text,review,69,56,56,medium,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",26,low,estimated,low,{},36氪获悉，恒指开盘涨0.58%，恒生科技指数涨0.15%；汽车、银行、传媒板块领涨，猫眼娱乐涨超2%，小鹏汽车、工商银行涨超1%；半导体、软件服务、硬件设备板块走弱，天数智芯跌超6%，兆易创新跌超5%，联想控股跌超3%，明源云跌超1%。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""创业"", ""创业者"", ""融资""]",[],[],rules
375,央行今日开展6260亿元7天逆回购操作,36氪,2026-07-16 09:23,https://36kr.com/newsflashes/3897638731662985,full_text,review,69,56,56,medium,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 5.4, ""matched_terms"": [""利率"", ""融资""]}]",26,low,estimated,low,{},36氪获悉，央行今日开展6260亿元7天逆回购操作，投标量6260亿元，中标量6260亿元，操作利率为1.40%，与此前持平。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率、融资）,"[""AI"", ""创业"", ""创业者"", ""利率"", ""融资""]",[],[],rules
374,A股三大指数集体低开，半导体板块领跌,36氪,2026-07-16 09:27,https://36kr.com/newsflashes/3897642902882183,full_text,review,69,56,56,medium,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 5.0, ""matched_terms"": [""利率"", ""融资""]}]",26,low,estimated,low,{},36氪获悉，A股三大指数集体低开，沪指低开1.09%，深成指低开1.91%，创业板指低开2.48%；通信设备、半导体、生物科技板块领跌，澜起科技跌超7%，万邦医药跌超6%，长江通信、天孚通信跌超5%；央企银行、预制菜、拼多多合作商概念走强，光云科技涨超3%，大湖股份涨超2%，交通银行涨0.44%。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率、融资）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""创业"", ""创业者"", ""利率"", ""融资""]",[],[],rules
