article_id,title,source,publish_time,url,data_quality,decision,relevance_score,importance_score,confidence,category,core_summary,reason,matched_terms,excluded_terms,action_items,analysis_mode
309,光华科技：预计上半年归母净利润同比增长51.06%至74.17% PCB专用化学品产销量显著增长,中国证券报,2026-07-16T09:34:19.597845,https://www.cs.com.cn/ssgs/01/2026/07/15/detail_2026071510024515.html,title_only,irrelevant,0,0,medium,news,标题信息：光华科技：预计上半年归母净利润同比增长51.06%至74.17% PCB专用化学品产销量显著增长,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
308,07-15 08:13黄一灵优刻得：坚守“中立”定位 持续建设AI时代的Token工厂优刻得：坚守“中立”定位 持续建设AI时代的Token工厂在AI（人工智能）大模型重塑千行百业的当下，算力正成为数字经济时代最核心的生产力。作为第三方中立云计算服务商，优刻得正以乌兰察布智算中心为战略支点，将草原的绿电转化为源源不断的AI算力。,中国证券报,2026-07-16T09:34:19.597845,https://www.cs.com.cn/ssgs/01/2026/07/15/detail_2026071510024465.html,title_only,irrelevant,0,0,medium,news,标题信息：07-15 08:13黄一灵优刻得：坚守“中立”定位 持续建设AI时代的Token工厂优刻得：坚守“中立”定位 持续建设AI时代的Token工厂在AI（人工智能）大模型重塑千行百业的当下，算力正成为数字经济时代最核心的生产力。作为第三方中立云计算服务商，优刻得正以乌兰察布智算中心为战略支点，将草原的绿电转化为源源不断的AI算力。,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
307,浙江美大停牌前连续涨停 控制权转让是否提前泄密,中国证券报,2026-07-16T09:34:19.596842,https://www.cs.com.cn/ssgs/01/2026/07/11/detail_2026071110023757.html,title_only,irrelevant,0,0,medium,news,标题信息：浙江美大停牌前连续涨停 控制权转让是否提前泄密,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
306,诉讼、外贸政策双重承压 北京通美IPO：过会四年后终止注册 拟转战港股上市,中国证券报,2026-07-16T09:34:19.596842,https://www.cs.com.cn/ssgs/01/2026/07/10/detail_2026071010023481.html,title_only,irrelevant,0,10,medium,policy,标题信息：诉讼、外贸政策双重承压 北京通美IPO：过会四年后终止注册 拟转战港股上市,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
305,群兴玩具：上半年预亏4500万至6000万元 智算业务计提资产减值拖累业绩,中国证券报,2026-07-16T09:34:19.596842,https://www.cs.com.cn/ssgs/01/2026/07/15/detail_2026071510024516.html,title_only,irrelevant,0,0,medium,news,标题信息：群兴玩具：上半年预亏4500万至6000万元 智算业务计提资产减值拖累业绩,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
304,衢州东峰：2026年上半年有望减亏 新能源材料业务转型成效渐显,中国证券报,2026-07-16T09:34:19.595838,https://www.cs.com.cn/ssgs/01/2026/07/15/detail_2026071510024546.html,title_only,irrelevant,0,0,medium,news,标题信息：衢州东峰：2026年上半年有望减亏 新能源材料业务转型成效渐显,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
303,国内首套汽车整车成本测算统一规则发布,中国证券报,2026-07-16T09:34:19.595838,https://www.cs.com.cn/ssgs/01/2026/07/15/detail_2026071510024595.html,title_only,irrelevant,0,0,medium,news,标题信息：国内首套汽车整车成本测算统一规则发布,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
302,南侨食品上半年业绩承压 将从三维度推动经营改善,中国证券报,2026-07-16T09:34:19.594379,https://www.cs.com.cn/ssgs/01/2026/07/15/detail_2026071510024601.html,title_only,irrelevant,0,0,medium,news,标题信息：南侨食品上半年业绩承压 将从三维度推动经营改善,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
301,papi酱凭什么还没“倒”？,21世纪经济报道,2026-07-16T09:34:17.226055,https://m.21jingji.com/article/20260710/herald/9d941b4e454585af1a38597e79807039.html,title_only,irrelevant,0,0,medium,news,标题信息：papi酱凭什么还没“倒”？,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
300,为什么说AI时代人最稀缺的是品味？丨霞光FM,21世纪经济报道,2026-07-16T09:34:17.224974,https://m.21jingji.com/article/20260715/herald/126e2b87e0bdecea30dc40afacaa6b99.html,title_only,irrelevant,0,0,medium,news,标题信息：为什么说AI时代人最稀缺的是品味？丨霞光FM,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
299,沪指险守3900点，资金为何偏爱高股息资产？,21世纪经济报道,2026-07-16T09:34:17.224974,https://m.21jingji.com/article/20260715/herald/f75d7e955151781dc69dd51d744b964b.html,title_only,irrelevant,0,0,medium,news,标题信息：沪指险守3900点，资金为何偏爱高股息资产？,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
298,游艇经济促消费的五大方向,21世纪经济报道,2026-07-16T09:34:17.224974,https://m.21jingji.com/article/20260715/herald/f7d7d1583bfb1c232ba5e9eb16e86e6b.html,title_only,irrelevant,0,0,medium,news,标题信息：游艇经济促消费的五大方向,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
297,郑永年：中国有能力以“开源”路径推动世界经济再平衡,21世纪经济报道,2026-07-16T09:34:17.223905,https://m.21jingji.com/article/20260715/herald/c17d4821025fb7610e0c0782a55b59b1.html,title_only,irrelevant,0,0,medium,news,标题信息：郑永年：中国有能力以“开源”路径推动世界经济再平衡,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
296,破解“供强需弱”，关键在营商环境｜中国经济·年中观澜,21世纪经济报道,2026-07-16T09:34:17.223905,https://m.21jingji.com/article/20260715/herald/c852ed5f946946f5190c6a131da92306.html,title_only,irrelevant,0,0,medium,news,标题信息：破解“供强需弱”，关键在营商环境｜中国经济·年中观澜,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
295,21社论丨加强体系协同，筑牢中国AI系统性竞争优势,21世纪经济报道,2026-07-16T09:34:17.222899,https://m.21jingji.com/article/20260716/622a26e21cf181df13138366636be1e5.html,title_only,irrelevant,0,0,medium,news,标题信息：21社论丨加强体系协同，筑牢中国AI系统性竞争优势,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
294,SpaceX，股价首次跌破IPO发行价,21世纪经济报道,2026-07-16T09:34:17.222899,https://m.21jingji.com/article/20260716/herald/52006de9c8239a53feb77ef3e7b2a3ff.html,title_only,irrelevant,0,0,medium,news,标题信息：SpaceX，股价首次跌破IPO发行价,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
293,基辅传出密集爆炸声 乌军称俄发射4枚弹道导弹,21世纪经济报道,2026-07-16T09:34:17.221341,https://m.21jingji.com/article/20260716/herald/5ea83b9381eecc026365156aeb3c8404.html,title_only,irrelevant,0,0,medium,news,标题信息：基辅传出密集爆炸声 乌军称俄发射4枚弹道导弹,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
292,IBM暴跌存储巨头狂飙，美股硬件软件冰火两重天,21世纪经济报道,2026-07-16T09:34:17.200553,https://m.21jingji.com/article/20260715/herald/8414f6ca7d962d28950c791e6adccf58.html,title_only,irrelevant,0,0,medium,news,标题信息：IBM暴跌存储巨头狂飙，美股硬件软件冰火两重天,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
291,世行首席经济学家：AI可能成为发展中国家跨越增长瓶颈的新机遇,21世纪经济报道,2026-07-16T09:34:17.200553,https://m.21jingji.com/article/20260715/herald/33e094265ee3912410f5f020b99d37a6.html,title_only,irrelevant,0,0,medium,news,标题信息：世行首席经济学家：AI可能成为发展中国家跨越增长瓶颈的新机遇,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
290,全球黄金定价的亚洲时刻来了？,21世纪经济报道,2026-07-16T09:34:17.200238,https://m.21jingji.com/article/20260715/herald/da9f06c0cf1f11782f0c231f963bcc2f.html,title_only,irrelevant,0,0,medium,news,标题信息：全球黄金定价的亚洲时刻来了？,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
289,知名投资人大举增持！300929，股价大涨！,21世纪经济报道,2026-07-16T09:34:17.198731,https://m.21jingji.com/article/20260716/herald/98139c22b1f5bb220d7e436d0f41fd4c.html,title_only,irrelevant,0,0,medium,news,标题信息：知名投资人大举增持！300929，股价大涨！,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
288,科创板CMOS图像传感龙头，净利同比增29%-34%,21世纪经济报道,2026-07-16T09:34:17.198731,https://m.21jingji.com/article/20260716/herald/0f1864269969893f7b531dbe7129b052.html,title_only,irrelevant,0,0,medium,news,标题信息：科创板CMOS图像传感龙头，净利同比增29%-34%,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
287,002258，控制权变更！华润双鹤或以逾23亿接手,21世纪经济报道,2026-07-16T09:34:17.198731,https://m.21jingji.com/article/20260716/herald/5c17d2b3bff255d90a96f2bba297fe1e.html,title_only,irrelevant,0,0,medium,news,标题信息：002258，控制权变更！华润双鹤或以逾23亿接手,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
286,科创板锂电铜箔龙头，净利同比预增至高961%,21世纪经济报道,2026-07-16T09:34:17.198731,https://m.21jingji.com/article/20260716/herald/718f7f9284f561563809a0028ec8fc2b.html,title_only,irrelevant,0,0,medium,news,标题信息：科创板锂电铜箔龙头，净利同比预增至高961%,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
285,长鑫科技打新攻略来了！,21世纪经济报道,2026-07-16T09:34:17.197695,https://m.21jingji.com/article/20260716/herald/b0e84189d607f4a5567c88d33ec965eb.html,title_only,irrelevant,0,0,medium,news,标题信息：长鑫科技打新攻略来了！,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
284,分析｜上半年经济运行在合理区间、新动能快速成长，下阶段要加大逆周期和跨周期调节力度,21世纪经济报道,2026-07-16T09:34:17.197695,https://m.21jingji.com/article/20260715/herald/8e9c787d7aa665dcd7c451307569d420.html,title_only,irrelevant,0,0,medium,news,标题信息：分析｜上半年经济运行在合理区间、新动能快速成长，下阶段要加大逆周期和跨周期调节力度,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
283,上半年金融数据低增，信贷投放“换挡”，融资结构优化,21世纪经济报道,2026-07-16T09:34:17.197695,https://m.21jingji.com/article/20260715/herald/07c1c9829f721d2fa538e212d9033f24.html,title_only,irrelevant,0,0,medium,news,标题信息：上半年金融数据低增，信贷投放“换挡”，融资结构优化,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
282,资管增速今年为何较高？央行答21：住户部门仍是增量主要来源,21世纪经济报道,2026-07-16T09:34:17.196671,https://m.21jingji.com/article/20260715/herald/c3c792539290bdb704dbe2ea291e0052.html,title_only,irrelevant,0,0,medium,news,标题信息：资管增速今年为何较高？央行答21：住户部门仍是增量主要来源,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
281,多家银行推出刷卡送Token，AI权益能否替信用卡“改命”？,21世纪经济报道,2026-07-16T09:34:17.196671,https://m.21jingji.com/article/20260715/herald/7a5be05750a27c580c88a47781d22ce5.html,title_only,irrelevant,0,0,medium,news,标题信息：多家银行推出刷卡送Token，AI权益能否替信用卡“改命”？,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
280,盈利预增超21倍，国产机器人龙头埃斯顿大爆发？,21世纪经济报道,2026-07-16T09:34:17.196671,https://m.21jingji.com/article/20260715/herald/9ba3b20822ad9dc174c9bb50dedd5971.html,title_only,irrelevant,0,0,medium,news,标题信息：盈利预增超21倍，国产机器人龙头埃斯顿大爆发？,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
279,800亿晋江鞋王，少了一员大将,21世纪经济报道,2026-07-16T09:34:17.195655,https://m.21jingji.com/article/20260716/herald/716bb7d2e611774404c777b49db76e50.html,title_only,irrelevant,0,0,medium,news,标题信息：800亿晋江鞋王，少了一员大将,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
278,上海开出脑机接口首张处方并成功手术；按病种付费新方案发布在即,21世纪经济报道,2026-07-16T09:34:17.195655,https://m.21jingji.com/article/20260716/herald/9a61535d4722d516f88f3d1c73c80e45.html,title_only,irrelevant,0,0,medium,news,标题信息：上海开出脑机接口首张处方并成功手术；按病种付费新方案发布在即,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
277,泉州许氏父子，挥别500亿深圳地标,21世纪经济报道,2026-07-16T09:34:17.194986,https://m.21jingji.com/article/20260716/herald/ff3987bfccb34813853ff31ffbdbe383.html,title_only,irrelevant,0,0,medium,news,标题信息：泉州许氏父子，挥别500亿深圳地标,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
276,DeepSeek或已启动IPO筹备工作,21世纪经济报道,2026-07-16T09:34:17.194986,https://m.21jingji.com/article/20260715/herald/b1ca9d9add93ad4f1d583ecc42be1d5f.html,title_only,irrelevant,0,0,medium,news,标题信息：DeepSeek或已启动IPO筹备工作,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
275,多部门调拨物资支持相关地区做好防汛抢险工作,21世纪经济报道,2026-07-16T09:34:17.194372,https://m.21jingji.com/article/20260716/herald/ca7d89c08a148522d4235467b09cd3ea.html,title_only,irrelevant,0,0,medium,news,标题信息：多部门调拨物资支持相关地区做好防汛抢险工作,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
274,7×24小时不间断作业 AI驱动实验室赋能产业升级,21世纪经济报道,2026-07-16T09:34:17.194372,https://m.21jingji.com/article/20260716/herald/8fa8eab8d050576de9395853012406cf.html,title_only,irrelevant,0,0,medium,news,标题信息：7×24小时不间断作业 AI驱动实验室赋能产业升级,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
273,事关咱爸妈的养老生活 未来五年国家这样安排,21世纪经济报道,2026-07-16T09:34:17.192805,https://m.21jingji.com/article/20260716/herald/037e372d59f8409b6d11f69b6de918f6.html,title_only,irrelevant,0,0,medium,news,标题信息：事关咱爸妈的养老生活 未来五年国家这样安排,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
272,这22座城市，凭什么入选国家顶层规划,21世纪经济报道,2026-07-16T09:34:17.180097,https://m.21jingji.com/article/20260715/herald/ddbe5f4830e58c7c981f169e737c16c2.html,title_only,irrelevant,0,0,medium,news,标题信息：这22座城市，凭什么入选国家顶层规划,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
271,促消费稳预期，专家建议尽快出台城乡居民增收政策,21世纪经济报道,2026-07-16T09:34:17.179096,https://m.21jingji.com/article/20260715/herald/b637230f67b0ba78a4097b5b501de741.html,title_only,irrelevant,0,10,medium,policy,标题信息：促消费稳预期，专家建议尽快出台城乡居民增收政策,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
270,能源冲击削弱欧元区增长前景,21世纪经济报道,2026-07-16T09:34:17.179096,https://m.21jingji.com/article/20260716/herald/d4b5e6508425aa713da49c43a021f833.html,title_only,irrelevant,0,0,medium,news,标题信息：能源冲击削弱欧元区增长前景,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
269,Anthropic，据悉推进IPO筹备,21世纪经济报道,2026-07-16T09:34:17.179096,https://m.21jingji.com/article/20260716/herald/6ddd15d17efe64f0723b23d8a775ab2d.html,title_only,irrelevant,0,0,medium,news,标题信息：Anthropic，据悉推进IPO筹备,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
268,韩股坐上“过山车”！资金不再All in AI，布局这些方向,21世纪经济报道,2026-07-16T09:34:17.178090,https://m.21jingji.com/article/20260716/herald/7c15862b8da7726dc804617f7df6b6c6.html,title_only,irrelevant,0,0,medium,news,标题信息：韩股坐上“过山车”！资金不再All in AI，布局这些方向,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
267,SpaceX股价首次跌破IPO发行价 市场追捧热潮开始退去,21世纪经济报道,2026-07-16T09:34:17.178090,https://m.21jingji.com/article/20260716/herald/d4d9afb31759e33859300a7415c34066.html,title_only,irrelevant,0,0,medium,news,标题信息：SpaceX股价首次跌破IPO发行价 市场追捧热潮开始退去,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
266,百亿级算力大单频出 产业资本加速入场,21世纪经济报道,2026-07-16T09:34:17.177083,https://m.21jingji.com/article/20260716/herald/9307b9612b531b2f107a804f6ee432ca.html,title_only,irrelevant,0,0,medium,news,标题信息：百亿级算力大单频出 产业资本加速入场,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
265,美一天两波打击剑指霍尔木兹海峡 伊“无意谈判”再袭美军基地,21世纪经济报道,2026-07-16T09:34:17.177083,https://m.21jingji.com/article/20260716/herald/75341f1219ae476c4af9254f64e50933.html,title_only,irrelevant,0,0,medium,news,标题信息：美一天两波打击剑指霍尔木兹海峡 伊“无意谈判”再袭美军基地,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
264,四川宝兴县发生一起交通事故 造成6人死亡11人受伤,21世纪经济报道,2026-07-16T09:34:17.177083,https://m.21jingji.com/article/20260716/herald/b7c4068352d4ae345f9b6d0f047578d4.html,title_only,irrelevant,0,0,medium,news,标题信息：四川宝兴县发生一起交通事故 造成6人死亡11人受伤,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
263,800亿晋江鞋王，主业换帅,21世纪经济报道,2026-07-16T09:34:17.176075,https://m.21jingji.com/article/20260716/herald/d9f92d48ce316def7548946b7f746c9f.html,title_only,irrelevant,0,0,medium,news,标题信息：800亿晋江鞋王，主业换帅,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
262,聚焦上半年货币政策执行情况 这场发布会信息量很大,21世纪经济报道,2026-07-16T09:34:17.176075,https://m.21jingji.com/article/20260716/herald/443594ce088e5b81765fc4400b559b4f.html,title_only,irrelevant,0,10,medium,policy,标题信息：聚焦上半年货币政策执行情况 这场发布会信息量很大,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
261,高中签率！长鑫科技今日申购，另有一新股上市丨打新早知道,21世纪经济报道,2026-07-16T09:34:17.176075,https://m.21jingji.com/article/20260716/herald/2dcfec908100760b1ad2640a890cf77a.html,title_only,irrelevant,0,0,medium,news,标题信息：高中签率！长鑫科技今日申购，另有一新股上市丨打新早知道,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
260,美股存储芯片深夜重挫，SK海力士大跌9%，中概股普涨,21世纪经济报道,2026-07-16T09:34:17.174792,https://m.21jingji.com/article/20260716/herald/c491ee85596e3c732c62afd3862910b6.html,title_only,irrelevant,0,0,medium,news,标题信息：美股存储芯片深夜重挫，SK海力士大跌9%，中概股普涨,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
259,中国经济展现强大韧性活力,21世纪经济报道,2026-07-16T09:34:17.174792,https://m.21jingji.com/article/20260716/herald/6d927bca10bc61d6797bac69966bf87d.html,title_only,irrelevant,0,0,medium,news,标题信息：中国经济展现强大韧性活力,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
258,费用比收益还高！别让高费率“吃掉”你的基金或理财收益,21世纪经济报道,2026-07-16T09:34:17.174792,https://m.21jingji.com/article/20260716/herald/a04c9fd4455a6fd3e6936cd40a3e3b40.html,title_only,irrelevant,0,0,medium,news,标题信息：费用比收益还高！别让高费率“吃掉”你的基金或理财收益,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
257,33股获推荐，若羽臣目标价涨幅超130% 丨券商评级观察,21世纪经济报道,2026-07-16T09:34:17.174276,https://m.21jingji.com/article/20260716/herald/e1c5400aa94d6b8b5fc28c7a12a1df48.html,title_only,irrelevant,0,0,medium,news,标题信息：33股获推荐，若羽臣目标价涨幅超130% 丨券商评级观察,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
256,中国“预制变电站”，全球爆单！,21世纪经济报道,2026-07-16T09:34:17.173775,https://m.21jingji.com/article/20260716/herald/8f934eb374b7aa567781ccaf559e2066.html,title_only,irrelevant,0,0,medium,news,标题信息：中国“预制变电站”，全球爆单！,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
255,异动速递丨韩国KOSPI指数跌幅扩大至7%,21世纪经济报道,2026-07-16T09:34:17.173775,https://m.21jingji.com/article/20260716/herald/145ca336e9db4e06fccceca91f8b50a7.html,title_only,irrelevant,0,0,medium,news,标题信息：异动速递丨韩国KOSPI指数跌幅扩大至7%,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
254,焦点国家医保局：2025年全国基本医保参保率巩固在95%宏观 1小时前,21世纪经济报道,2026-07-16T09:34:17.173246,https://m.21jingji.com/article/20260716/herald/c6981366a4980d09be8899df6d4c24a8.html,title_only,irrelevant,0,0,medium,news,标题信息：焦点国家医保局：2025年全国基本医保参保率巩固在95%宏观 1小时前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
253,视频国家医保局：2025年全国基本医保参保率巩固在95%21视频,21世纪经济报道,2026-07-16T09:34:17.170275,https://m.21jingji.com/article/20260716/herald/b817d949d44a722fc3e636a5ec59d958.html,title_only,irrelevant,0,0,medium,news,标题信息：视频国家医保局：2025年全国基本医保参保率巩固在95%21视频,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
252,中证快讯 7x24,新华财经,2026-07-16T09:32:30.126981,https://www.xinhuafinance.com/sylm/jsbd/list.html,title_only,irrelevant,0,0,medium,news,标题信息：中证快讯 7x24,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
251,公告/《财经》新闻发布,财经网,2026-07-16T09:31:02.678046,http://www.caijing.com.cn/board,title_only,irrelevant,0,0,medium,news,标题信息：公告/《财经》新闻发布,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
250,京彩•经济热力站,财经网,2026-07-16T09:31:02.668133,https://m.caijing.com.cn/special/202504/365863,title_only,irrelevant,0,0,medium,news,标题信息：京彩•经济热力站,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
249,英伟达H200已对华出货，曝中兴、金山获批,搜狐财经,2026-07-16T09:28:27.405385,https://www.sohu.com/a/1050566432_115978?scm=10001.327_13-327_13-61_61.0-0.0-0-0-0-0.0,title_only,irrelevant,0,0,medium,news,标题信息：英伟达H200已对华出货，曝中兴、金山获批,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
248,神秘大资金出手了。。,搜狐财经,2026-07-16T09:28:27.405385,https://www.sohu.com/a/1050671366_313170?scm=10001.327_13-327_13-61_61.0-0.0-0-0-0-0.0,title_only,irrelevant,0,0,medium,news,标题信息：神秘大资金出手了。。,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
247,于东来登上更高政商场合，什么信号？,搜狐财经,2026-07-16T09:28:27.404859,https://www.sohu.com/a/1050521556_99967267?scm=10001.327_13-327_13-61_61.0-0.0-0-0-0-0.0,title_only,irrelevant,0,0,medium,news,标题信息：于东来登上更高政商场合，什么信号？,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
246,3发行价8.66元，长鑫科技打新中一签能赚多少？,搜狐财经,2026-07-16T09:28:27.401296,https://www.sohu.com/a/1050564773_313745?scm=10001.327_13-327_13-61_61.0-0.0-0-0-0-0.0,title_only,irrelevant,0,0,medium,news,标题信息：3发行价8.66元，长鑫科技打新中一签能赚多少？,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
245,2“一降价还不是像狗一样跑过来”，罗技分销商因发布侮辱性广告被罚20万元,搜狐财经,2026-07-16T09:28:23.887512,https://www.sohu.com/a/1050510996_122350775?scm=10001.327_13-327_13-61_61.0-0.0-0-0-0-0.0,title_only,irrelevant,0,0,medium,news,标题信息：2“一降价还不是像狗一样跑过来”，罗技分销商因发布侮辱性广告被罚20万元,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
244,1半年盘点｜中东战事拖垮二季度，三大航合计亏损超百亿,搜狐财经,2026-07-16T09:28:23.887512,https://www.sohu.com/a/1050576644_114986?scm=10001.327_13-327_13-61_61.0-0.0-0-0-0-0.0,title_only,irrelevant,0,0,medium,news,标题信息：1半年盘点｜中东战事拖垮二季度，三大航合计亏损超百亿,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
243,【安踏品牌CEO徐阳辞任，曾主导始祖鸟中国市场从8亿增长至近30亿】,搜狐财经,2026-07-16T09:28:23.887512,https://www.sohu.com/a/1050669853_100236105?scm=10001.7993_13-100000-0_922.0-0.0-0-0-0-0.a2_5X162X2031,title_only,irrelevant,0,0,medium,news,标题信息：【安踏品牌CEO徐阳辞任，曾主导始祖鸟中国市场从8亿增长至近30亿】,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
242,【总预算1000万元，因供应商数量不足，习酒知交酒数字广告项目流标】,搜狐财经,2026-07-16T09:28:23.887512,https://www.sohu.com/a/1049997280_100236105?scm=10001.7993_13-100000-0_922.0-0.0-0-0-0-0.a2_5X162X2031,title_only,irrelevant,0,0,medium,news,标题信息：【总预算1000万元，因供应商数量不足，习酒知交酒数字广告项目流标】,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
241,【李诞生动演绎酒桌文化，太传神啦，你觉得他模仿的像吗？】,搜狐财经,2026-07-16T09:28:23.886305,https://www.sohu.com/a/1050722487_100236105?scm=10001.7993_13-100000-0_922.0-0.0-0-0-0-0.a2_5X162X2031,title_only,irrelevant,0,0,medium,news,标题信息：【李诞生动演绎酒桌文化，太传神啦，你觉得他模仿的像吗？】,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
240,【马斯克谈消费观：我的消费欲望并不高，我更关心人类的未来】,搜狐财经,2026-07-16T09:28:23.886305,https://www.sohu.com/a/1050708313_100236105?scm=10001.7993_13-100000-0_922.0-0.0-0-0-0-0.a2_5X162X2031,title_only,irrelevant,0,0,medium,news,标题信息：【马斯克谈消费观：我的消费欲望并不高，我更关心人类的未来】,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
